4.900000, 99.469569
4.950000, 99.407111
5.000000, 99.387739
5.050000, 99.459142
5.100000, 99.438271
5.150000, 99.529451
5.200000, 99.444796
5.250000, 99.495194
5.300000, 99.397208
5.350000, 99.419507
5.400000, 99.434425
5.450000, 99.380934
5.500000, 99.487285
5.550000, 99.335568
5.600000, 99.446258
5.650000, 99.398540
5.700000, 99.453903
5.750000, 99.424214
5.800000, 99.401514
5.850000, 99.452919
5.900000, 99.451777
5.950000, 99.413606
6.000000, 99.388540
6.050000, 99.443113
6.100000, 99.500549
6.150000, 99.395588
6.200000, 99.467491
6.250000, 99.335392
6.300000, 99.313267
6.350000, 99.498084
6.400000, 99.438463
6.450000, 99.360150
6.500000, 99.345400
6.550000, 99.432622
6.600000, 99.406495
6.650000, 99.473516
6.700000, 99.304784
6.750000, 99.354399
6.800000, 99.448374
6.850000, 99.443634
6.900000, 99.413695
6.950000, 99.418650
7.000000, 99.424248
7.050000, 99.308193
7.100000, 99.427534
7.150000, 99.375410
7.200000, 99.456234
7.250000, 99.484899
7.300000, 99.476065
7.350000, 99.469030
7.400000, 99.398588
7.450000, 99.307842
7.500000, 99.444193
7.550000, 99.402137
7.600000, 99.494938
7.650000, 99.422212
7.700000, 99.388474
7.750000, 99.420715
7.800000, 99.529345
7.850000, 99.423801
7.900000, 99.336578
7.950000, 99.445330
8.000000, 99.418999
8.050000, 99.438468
8.100000, 99.522069
8.150000, 99.398779
8.200000, 99.523907
8.250000, 99.480235
8.300000, 99.446003
8.350000, 99.416302
8.400000, 99.352793
8.450000, 99.402728
8.500000, 99.408725
8.550000, 99.416029
8.600000, 99.413428
8.650000, 99.393299
8.700000, 99.470165
8.750000, 99.464357
8.800000, 99.361306
8.850000, 99.434888
8.900000, 99.342131
8.950000, 99.436201
9.000000, 99.519177
9.050000, 99.420677
9.100000, 99.501311
9.150000, 99.463722
9.200000, 99.410984
9.250000, 99.392056
9.300000, 99.384889
9.350000, 99.402652
9.400000, 99.429752
9.450000, 99.433638
9.500000, 99.409952
9.550000, 99.440798
9.600000, 99.338164
9.650000, 99.381998
9.700000, 99.428179
9.750000, 99.416831
9.800000, 99.453588
9.850000, 99.470509
9.900000, 99.306606
9.950000, 99.457265
10.000000, 99.458417
10.050000, 99.412271
10.100000, 99.515545
10.150000, 99.323067
10.200000, 99.490751
10.250000, 99.399101
10.300000, 99.449220
10.350000, 99.386814
10.400000, 99.431760
10.450000, 99.358112
10.500000, 99.398355
10.550000, 99.383649
10.600000, 99.474516
10.650000, 99.366080
10.700000, 99.393949
10.750000, 99.368186
10.800000, 99.363122
10.850000, 99.349819
10.900000, 99.408777
10.950000, 99.407347
11.000000, 99.417891
11.050000, 99.481993
11.100000, 99.468168
11.150000, 99.385574
11.200000, 99.546135
11.250000, 99.416717
11.300000, 99.414520
11.350000, 99.425028
11.400000, 99.437210
11.450000, 99.420844
11.500000, 99.503831
11.550000, 99.499953
11.600000, 99.535008
11.650000, 99.424365
11.700000, 99.491058
11.750000, 99.418519
11.800000, 99.402003
11.850000, 99.391053
11.900000, 99.462333
11.950000, 99.425806
12.000000, 99.432304
12.050000, 99.477715
12.100000, 99.455745
12.150000, 99.389206
12.200000, 99.428828
12.250000, 99.314617
12.300000, 99.411882
12.350000, 99.423577
12.400000, 99.439994
12.450000, 99.455998
12.500000, 99.415350
12.550000, 99.499648
12.600000, 99.384696
12.650000, 99.411456
12.700000, 99.419272
12.750000, 99.471320
12.800000, 99.415123
12.850000, 99.392405
12.900000, 99.461618
12.950000, 99.403148
13.000000, 99.480510
13.050000, 99.543442
13.100000, 99.445516
13.150000, 99.418442
13.200000, 99.359412
13.250000, 99.382574
13.300000, 99.445129
13.350000, 99.494342
13.400000, 99.473316
13.450000, 99.486590
13.500000, 99.451458
13.550000, 99.524754
13.600000, 99.372817
13.650000, 99.428207
13.700000, 99.381793
13.750000, 99.412928
13.800000, 99.445651
13.850000, 99.492503
13.900000, 99.401081
13.950000, 99.515335
14.000000, 99.400236
14.050000, 99.473215
14.100000, 99.506791
14.150000, 99.418480
14.200000, 99.455268
14.250000, 99.384022
14.300000, 99.476255
14.350000, 99.468880
14.400000, 99.441418
14.450000, 99.360612
14.500000, 99.498239
14.550000, 99.428050
14.600000, 99.446779
14.650000, 99.385822
14.700000, 99.481876
14.750000, 99.366206
14.800000, 99.463399
14.850000, 99.484160
14.900000, 99.459699
14.950000, 99.450926
15.000000, 99.458627
15.050000, 99.427529
15.100000, 99.456931
15.150000, 99.448826
15.200000, 99.464842
15.250000, 99.470045
15.300000, 99.495679
15.350000, 99.396737
15.400000, 99.449422
15.450000, 99.503151
15.500000, 99.429262
15.550000, 99.420207
15.600000, 99.396141
15.650000, 99.498970
15.700000, 99.427120
15.750000, 99.407936
15.800000, 99.503098
15.850000, 99.452437
15.900000, 99.501845
15.950000, 99.424503
16.000000, 99.443399
16.050000, 99.498648
16.100000, 99.484722
16.150000, 99.469253
16.200000, 99.517254
16.250000, 99.429779
16.300000, 99.395014
16.350000, 99.447188
16.400000, 99.462322
16.450000, 99.484488
16.500000, 99.487947
16.550000, 99.477782
16.600000, 99.442860
16.650000, 99.432990
16.700000, 99.412283
16.750000, 99.418216
16.800000, 99.521758
16.850000, 99.497307
16.900000, 99.382442
16.950000, 99.448265
17.000000, 99.385462
17.050000, 99.501526
17.100000, 99.482323
17.150000, 99.402252
17.200000, 99.458592
17.250000, 99.437901
17.300000, 99.460446
17.350000, 99.522555
17.400000, 99.469333
17.450000, 99.507428
17.500000, 99.500497
17.550000, 99.441245
17.600000, 99.496342
17.650000, 99.420458
17.700000, 99.552577
17.750000, 99.357175
17.800000, 99.432204
17.850000, 99.479112
17.900000, 99.380272
17.950000, 99.550473
18.000000, 99.459401
18.050000, 99.459390
18.100000, 99.513642
18.150000, 99.438168
18.200000, 99.420069
18.250000, 99.484308
18.300000, 99.408330
18.350000, 99.461862
18.400000, 99.468912
18.450000, 99.504313
18.500000, 99.493409
18.550000, 99.446042
18.600000, 99.449940
18.650000, 99.461037
18.700000, 99.415336
18.750000, 99.488271
18.800000, 99.441537
18.850000, 99.444971
18.900000, 99.430327
18.950000, 99.381617
19.000000, 99.413017
19.050000, 99.451048
19.100000, 99.391461
19.150000, 99.402880
19.200000, 99.471835
19.250000, 99.499773
19.300000, 99.508052
19.350000, 99.468050
19.400000, 99.404860
19.450000, 99.440502
19.500000, 99.475536
19.550000, 99.468944
19.600000, 99.409823
19.650000, 99.422565
19.700000, 99.587985
19.750000, 99.462373
19.800000, 99.414288
19.850000, 99.458871
19.900000, 99.383681
19.950000, 99.509840
20.000000, 99.375539
20.050000, 99.418920
20.100000, 99.588527
20.150000, 99.409811
20.200000, 99.511215
20.250000, 99.400091
20.300000, 99.499054
20.350000, 99.447543
20.400000, 99.482123
20.450000, 99.356419
20.500000, 99.497707
20.550000, 99.390014
20.600000, 99.392131
20.650000, 99.560220
20.700000, 99.472403
20.750000, 99.465153
20.800000, 99.537022
20.850000, 99.452508
20.900000, 99.499317
20.950000, 99.526372
21.000000, 99.452000
21.050000, 99.468917
21.100000, 99.395733
21.150000, 99.511244
21.200000, 99.422205
21.250000, 99.457904
21.300000, 99.413266
21.350000, 99.485308
21.400000, 99.534330
21.450000, 99.362485
21.500000, 99.480129
21.550000, 99.414640
21.600000, 99.467586
21.650000, 99.349490
21.700000, 99.538010
21.750000, 99.429477
21.800000, 99.484654
21.850000, 99.402200
21.900000, 99.463423
21.950000, 99.468739
22.000000, 99.407161
22.050000, 99.427562
22.100000, 99.447131
22.150000, 99.431772
22.200000, 99.429153
22.250000, 99.528509
22.300000, 99.539724
22.350000, 99.499557
22.400000, 99.477451
22.450000, 99.473546
22.500000, 99.462563
22.550000, 99.566619
22.600000, 99.452008
22.650000, 99.459105
22.700000, 99.475218
22.750000, 99.393117
22.800000, 99.470774
22.850000, 99.406441
22.900000, 99.453792
22.950000, 99.404966
23.000000, 99.452635
23.050000, 99.444953
23.100000, 99.491302
23.150000, 99.514995
23.200000, 99.530037
23.250000, 99.524433
23.300000, 99.427178
23.350000, 99.537323
23.400000, 99.478416
23.450000, 99.496212
23.500000, 99.411332
23.550000, 99.512756
23.600000, 99.353885
23.650000, 99.563524
23.700000, 99.471562
23.750000, 99.435174
23.800000, 99.550101
23.850000, 99.449261
23.900000, 99.471499
23.950000, 99.483953
24.000000, 99.547965
24.050000, 99.596140
24.100000, 99.438975
24.150000, 99.498341
24.200000, 99.435783
24.250000, 99.510111
24.300000, 99.433324
24.350000, 99.432728
24.400000, 99.524804
24.450000, 99.499912
24.500000, 99.464484
24.550000, 99.526518
24.600000, 99.495967
24.650000, 99.490727
24.700000, 99.527133
24.750000, 99.571288
24.800000, 99.554814
24.850000, 99.528349
24.900000, 99.387450
24.950000, 99.403421
